wavelength_nm,sensitivity
7.070000000000000000e+02,1.836238949644373235e-05
7.080000000000000000e+02,1.710219993853790056e-05
7.090000000000000000e+02,1.593156091365487256e-05
7.100000000000000000e+02,1.484390102687923841e-05
7.110000000000000000e+02,1.383314550721979634e-05
7.120000000000000000e+02,1.289367766610136526e-05
7.130000000000000000e+02,1.202030341749300445e-05
7.140000000000000000e+02,1.120821861169229820e-05
7.150000000000000000e+02,1.045297895516297053e-05
7.160000000000000000e+02,9.750472307514602681e-06
7.170000000000000000e+02,9.096893163855344000e-06
7.180000000000000000e+02,8.488719146472253405e-06
7.190000000000000000e+02,7.922689344212667807e-06
7.200000000000000000e+02,7.395784351167859983e-06
