wavelength_nm,sensitivity
6.110000000000000000e+02,1.835777670737682446e-08
6.120000000000000000e+02,1.727372209987333759e-08
6.130000000000000000e+02,1.625691061161392935e-08
6.140000000000000000e+02,1.530297715556527442e-08
6.150000000000000000e+02,1.440785225085530054e-08
6.160000000000000000e+02,1.356774119576055016e-08
6.170000000000000000e+02,1.277910476370135609e-08
6.180000000000000000e+02,1.203864130689219388e-08
6.190000000000000000e+02,1.134327016132564807e-08
6.200000000000000000e+02,1.069011625507109024e-08
6.210000000000000000e+02,1.007649582950341115e-08
6.220000000000000000e+02,9.499903190095628475e-09
6.230000000000000000e+02,8.957998409867489835e-09
6.240000000000000000e+02,8.448595914521629111e-09
6.250000000000000000e+02,7.969653883766079291e-09
6.260000000000000000e+02,7.519264408355949524e-09
6.270000000000000000e+02,7.095644347016690667e-09
6.280000000000000000e+02,6.697126831681898641e-09
6.290000000000000000e+02,6.322153373405098142e-09
6.300000000000000000e+02,5.969266524928427922e-09
6.310000000000000000e+02,5.637103059225953217e-09
6.320000000000000000e+02,5.324387626415206066e-09
6.330000000000000000e+02,5.029926854266853249e-09
6.340000000000000000e+02,4.752603860155109328e-09
6.350000000000000000e+02,4.491373144705280739e-09
6.360000000000000000e+02,4.245255839617331315e-09
6.370000000000000000e+02,4.013335284199044844e-09
6.380000000000000000e+02,3.794752907036569919e-09
6.390000000000000000e+02,3.588704390978112266e-09
6.400000000000000000e+02,3.394436101224054129e-09
6.410000000000000000e+02,3.211241757805648395e-09
6.420000000000000000e+02,3.038459335114144209e-09
6.430000000000000000e+02,2.875468172414860444e-09
6.440000000000000000e+02,2.721686280456685910e-09
6.450000000000000000e+02,2.576567830375563549e-09
6.460000000000000000e+02,2.439600812095831056e-09
6.470000000000000000e+02,2.310304850362741104e-09
6.480000000000000000e+02,2.188229167400060312e-09
6.490000000000000000e+02,2.072950681981177898e-09
6.500000000000000000e+02,1.964072235439670846e-09
6.510000000000000000e+02,1.861220935825075477e-09
6.520000000000000000e+02,1.764046612041625390e-09
6.530000000000000000e+02,1.672220370390633392e-09
6.540000000000000000e+02,1.585433246478492757e-09
6.550000000000000000e+02,1.503394945952981053e-09
6.560000000000000000e+02,1.425832667994613443e-09
6.570000000000000000e+02,1.352490005919756259e-09
6.580000000000000000e+02,1.283125919650669133e-09
6.590000000000000000e+02,1.217513775177318604e-09
6.600000000000000000e+02,1.155440446477910480e-09
6.610000000000000000e+02,1.096705475683276038e-09
6.620000000000000000e+02,1.041120287564317126e-09
6.630000000000000000e+02,9.885074546955504546e-10
6.640000000000000000e+02,9.387000099010693208e-10
6.650000000000000000e+02,8.915408028249078715e-10
6.660000000000000000e+02,8.468818976860961997e-10
6.670000000000000000e+02,8.045840094817679374e-10
6.680000000000000000e+02,7.645159760899065359e-10
6.690000000000000000e+02,7.265542638984602391e-10
6.700000000000000000e+02,6.905825047500466983e-10
6.710000000000000000e+02,6.564910621425087748e-10
6.720000000000000000e+02,6.241766247659690658e-10
6.730000000000000000e+02,5.935418255875762321e-10
6.740000000000000000e+02,5.644948848163067893e-10
6.750000000000000000e+02,5.369492751931274082e-10
6.760000000000000000e+02,5.108234081566344066e-10
6.770000000000000000e+02,4.860403395318966029e-10
6.780000000000000000e+02,4.625274934810486671e-10
6.790000000000000000e+02,4.402164035385773266e-10
6.800000000000000000e+02,4.190424696330293077e-10
6.810000000000000000e+02,3.989447300698505408e-10
6.820000000000000000e+02,3.798656475184387352e-10
6.830000000000000000e+02,3.617509081097869251e-10
6.840000000000000000e+02,3.445492328102730776e-10
6.850000000000000000e+02,3.282122002922279954e-10
6.860000000000000000e+02,3.126940805731514411e-10
6.870000000000000000e+02,2.979516787433487415e-10
6.880000000000000000e+02,2.839441881461969529e-10
6.890000000000000000e+02,2.706330524169174894e-10
6.900000000000000000e+02,2.579818358243684344e-10
6.910000000000000000e+02,2.459561013965270576e-10
6.920000000000000000e+02,2.345232963440028820e-10
6.930000000000000000e+02,2.236526443273815937e-10
6.940000000000000000e+02,2.133150441434513696e-10
6.950000000000000000e+02,2.034829744328191043e-10
6.960000000000000000e+02,1.941304040368533325e-10
6.970000000000000000e+02,1.852327076558316820e-10
6.980000000000000000e+02,1.767665864823578963e-10
6.990000000000000000e+02,1.687099935049201391e-10
7.000000000000000000e+02,1.610420631958926823e-10
7.010000000000000000e+02,1.537430453163856731e-10
7.020000000000000000e+02,1.467942425873125529e-10
7.030000000000000000e+02,1.401779519918591804e-10
7.040000000000000000e+02,1.338774094893595893e-10
7.050000000000000000e+02,1.278767379343723104e-10
7.060000000000000000e+02,1.221608980077343030e-10
7.070000000000000000e+02,1.167156419784047861e-10
7.080000000000000000e+02,1.115274701262719526e-10
7.090000000000000000e+02,1.065835896666228580e-10
7.100000000000000000e+02,1.018718760269045309e-10
7.110000000000000000e+02,9.738083633565231034e-11
7.120000000000000000e+02,9.309957499211508232e-11
7.130000000000000000e+02,8.901776119323010187e-11
7.140000000000000000e+02,8.512559830218498762e-11
7.150000000000000000e+02,8.141379494990146354e-11
7.160000000000000000e+02,7.787353776745080978e-11
7.170000000000000000e+02,7.449646565362466166e-11
7.180000000000000000e+02,7.127464548772811611e-11
7.190000000000000000e+02,6.820054920314264148e-11
7.200000000000000000e+02,6.526703214230890582e-11
