wavelength_nm,sensitivity
5.550000000000000000e+02,3.282754218697955806e-01
5.560000000000000000e+02,3.148217423229716094e-01
5.570000000000000000e+02,3.016603101562708167e-01
5.580000000000000000e+02,2.887983172912366725e-01
5.590000000000000000e+02,2.762421722671883351e-01
5.600000000000000000e+02,2.639975295083041851e-01
5.610000000000000000e+02,2.520693167514897470e-01
5.620000000000000000e+02,2.404617602433498091e-01
5.630000000000000000e+02,2.291784074276035366e-01
5.640000000000000000e+02,2.182221469614233078e-01
5.650000000000000000e+02,2.075952260177596209e-01
5.660000000000000000e+02,1.972992649478464700e-01
5.670000000000000000e+02,1.873352694906053051e-01
5.680000000000000000e+02,1.777036408204831219e-01
5.690000000000000000e+02,1.684041838190927509e-01
5.700000000000000000e+02,1.594361140359268902e-01
5.710000000000000000e+02,1.507980638664440931e-01
5.720000000000000000e+02,1.424880885197877811e-01
5.730000000000000000e+02,1.345036723712937921e-01
5.740000000000000000e+02,1.268417362958143835e-01
5.750000000000000000e+02,1.194986465563026568e-01
5.760000000000000000e+02,1.124702257787047049e-01
5.770000000000000000e+02,1.057517664804694668e-01
5.780000000000000000e+02,9.933804753822030043e-02
5.790000000000000000e+02,9.322335388357942676e-02
5.800000000000000000e+02,8.740149960855925215e-02
5.810000000000000000e+02,8.186585454770539672e-02
5.820000000000000000e+02,7.660937428787599479e-02
5.830000000000000000e+02,7.162463344277471278e-02
5.840000000000000000e+02,6.690386192263519938e-02
5.850000000000000000e+02,6.243898383369256289e-02
5.860000000000000000e+02,5.822165856072297058e-02
5.870000000000000000e+02,5.424332352157838072e-02
5.880000000000000000e+02,5.049523803699226820e-02
5.890000000000000000e+02,4.696852773281851717e-02
5.900000000000000000e+02,4.365422888517671990e-02
5.910000000000000000e+02,4.054333213075445030e-02
5.920000000000000000e+02,3.762682499312609841e-02
5.930000000000000000e+02,3.489573271908074509e-02
5.940000000000000000e+02,3.234115697398689399e-02
5.950000000000000000e+02,2.995431200919470432e-02
5.960000000000000000e+02,2.772655798441219302e-02
5.970000000000000000e+02,2.564943120096717724e-02
5.980000000000000000e+02,2.371467107513499165e-02
5.990000000000000000e+02,2.191424375189811313e-02
6.000000000000000000e+02,2.024036232653336764e-02
6.010000000000000000e+02,1.868550370269534897e-02
6.020000000000000000e+02,1.724242216998397512e-02
6.030000000000000000e+02,1.590415983058194802e-02
6.040000000000000000e+02,1.466405404302764497e-02
6.050000000000000000e+02,1.351574208153362780e-02
6.060000000000000000e+02,1.245316323169094741e-02
6.070000000000000000e+02,1.147055855841952465e-02
6.080000000000000000e+02,1.056246859026657541e-02
6.090000000000000000e+02,9.723729166402237875e-03
6.100000000000000000e+02,8.949465689735616042e-03
6.110000000000000000e+02,8.235086022342566134e-03
6.120000000000000000e+02,7.576272248693676110e-03
6.130000000000000000e+02,6.968971518808279343e-03
6.140000000000000000e+02,6.409386168165710947e-03
6.150000000000000000e+02,5.893963294656558161e-03
6.160000000000000000e+02,5.419383955620873071e-03
6.170000000000000000e+02,4.982552130600665166e-03
6.180000000000000000e+02,4.580583578231082857e-03
6.190000000000000000e+02,4.210794699041559355e-03
6.200000000000000000e+02,3.870691500077541331e-03
6.210000000000000000e+02,3.557958742379106060e-03
6.220000000000000000e+02,3.270449338578857584e-03
6.230000000000000000e+02,3.006174055290987846e-03
6.240000000000000000e+02,2.763291563581249995e-03
6.250000000000000000e+02,2.540098870635999675e-03
6.260000000000000000e+02,2.335022156754779695e-03
6.270000000000000000e+02,2.146608033927257641e-03
6.280000000000000000e+02,1.973515235456336191e-03
6.290000000000000000e+02,1.814506740278889205e-03
6.300000000000000000e+02,1.668442330735279673e-03
6.310000000000000000e+02,1.534271578463012112e-03
6.320000000000000000e+02,1.411027249756321121e-03
6.330000000000000000e+02,1.297819119059789991e-03
6.340000000000000000e+02,1.193828177172099984e-03
6.350000000000000000e+02,1.098301219152429372e-03
6.360000000000000000e+02,1.010545795777325825e-03
6.370000000000000000e+02,9.299255116279543697e-04
6.380000000000000000e+02,8.558556524387842977e-04
6.390000000000000000e+02,7.877991241570722614e-04
6.400000000000000000e+02,7.252626862029648482e-04
6.410000000000000000e+02,6.677934616411307801e-04
6.420000000000000000e+02,6.149757073410351636e-04
6.430000000000000000e+02,5.664278276840321955e-04
6.440000000000000000e+02,5.217996159435019142e-04
6.450000000000000000e+02,4.807697080974029013e-04
6.460000000000000000e+02,4.430432345107216123e-04
6.470000000000000000e+02,4.083496556326940397e-04
6.480000000000000000e+02,3.764407685760602922e-04
6.490000000000000000e+02,3.470888721724719474e-04
6.500000000000000000e+02,3.200850788199687902e-04
6.510000000000000000e+02,2.952377621480836906e-04
6.520000000000000000e+02,2.723711302178903832e-04
6.530000000000000000e+02,2.513239146436873055e-04
6.540000000000000000e+02,2.319481666669409592e-04
6.550000000000000000e+02,2.141081518290472363e-04
6.560000000000000000e+02,1.976793354760577703e-04
6.570000000000000000e+02,1.825474518848490646e-04
6.580000000000000000e+02,1.686076503258512286e-04
6.590000000000000000e+02,1.557637118726524388e-04
6.600000000000000000e+02,1.439273312338740620e-04
6.610000000000000000e+02,1.330174583184280809e-04
6.620000000000000000e+02,1.229596946524868855e-04
6.630000000000000000e+02,1.136857401464252482e-04
6.640000000000000000e+02,1.051328860635572521e-04
6.650000000000000000e+02,9.724355037124674981e-05
6.660000000000000000e+02,8.996485195991161643e-05
6.670000000000000000e+02,8.324822049810206312e-05
6.680000000000000000e+02,7.704903895339800272e-05
6.690000000000000000e+02,7.132631605063758002e-05
6.700000000000000000e+02,6.604238616228517501e-05
6.710000000000000000e+02,6.116263433168485711e-05
6.720000000000000000e+02,5.665524431979943694e-05
6.730000000000000000e+02,5.249096774085041398e-05
6.740000000000000000e+02,4.864291251317476295e-05
6.750000000000000000e+02,4.508634899955418589e-05
6.760000000000000000e+02,4.179853234727136249e-05
6.770000000000000000e+02,3.875853966305480767e-05
6.780000000000000000e+02,3.594712077274853876e-05
6.790000000000000000e+02,3.334656142078835348e-05
6.800000000000000000e+02,3.094055786109236152e-05
6.810000000000000000e+02,2.871410187949303481e-05
6.820000000000000000e+02,2.665337536897355856e-05
6.830000000000000000e+02,2.474565365331608263e-05
